method,split,seed,episodes,success_rate,mean_mean_abs_force_error,mean_post_shift_force_error,mean_normalized_force_error,mean_peak_overshoot,mean_safety_violation_rate,mean_slip_rate,mean_chatter_rate,mean_settling_latency,mean_energy,mean_final_progress,mean_token_switches
learned_gain_regressor,combined_extreme_stress,1,6,0.83333,3.09437,2.51773,0.16480,1.63258,0.00766,0.56953,0.10597,5.50000,0.66335,0.80257,0.00000
learned_gain_regressor,combined_extreme_stress,2,6,0.50000,2.96688,2.70878,0.16008,1.68043,0.00388,0.58532,0.09296,5.00000,0.61216,0.80313,0.00000
learned_gain_regressor,combined_extreme_stress,3,6,0.83333,2.93805,2.72446,0.16505,1.43399,0.00575,0.57374,0.11045,5.50000,0.64622,0.80626,0.00000
learned_gain_regressor,combined_extreme_stress,4,6,0.66667,3.11900,3.41438,0.16261,1.50096,0.00000,0.57376,0.10646,6.83333,0.63227,0.80605,0.00000
learned_gain_regressor,combined_extreme_stress,5,6,0.83333,3.14718,2.87769,0.17226,1.69739,0.01167,0.56605,0.09702,7.33333,0.63671,0.80559,0.00000
learned_gain_regressor,combined_extreme_stress,6,6,0.83333,3.22008,3.08607,0.16925,1.63727,0.00775,0.58222,0.07730,5.00000,0.67264,0.80071,0.00000
learned_gain_regressor,combined_extreme_stress,7,6,1.00000,3.11105,3.23027,0.16858,1.55590,0.00586,0.57394,0.11270,6.16667,0.65803,0.80131,0.00000
learned_gain_regressor,combined_stress,0,6,0.66667,3.25610,2.12327,0.19253,1.86504,0.04235,0.57503,0.04036,5.16667,0.64817,0.79645,0.00000
learned_gain_regressor,combined_stress,1,6,0.66667,3.07897,1.88402,0.18646,1.74282,0.02713,0.57645,0.06188,5.16667,0.63472,0.79208,0.00000
learned_gain_regressor,combined_stress,2,6,0.83333,3.02853,2.22160,0.17847,1.63512,0.01343,0.58115,0.05402,5.00000,0.60933,0.79597,0.00000
learned_gain_regressor,combined_stress,3,6,0.83333,3.11224,2.37212,0.18733,1.69307,0.00775,0.57808,0.05397,5.33333,0.61618,0.79439,0.00000
learned_gain_regressor,combined_stress,4,6,0.83333,3.12883,2.07728,0.18448,1.78694,0.02898,0.56841,0.05395,5.00000,0.62334,0.79115,0.00000
learned_gain_regressor,combined_stress,5,6,1.00000,2.81009,2.24960,0.16897,1.59268,0.00385,0.57452,0.04834,5.16667,0.60309,0.79372,0.00000
learned_gain_regressor,combined_stress,6,6,1.00000,2.97687,2.11189,0.17424,1.67473,0.01163,0.57921,0.07137,5.16667,0.66584,0.79768,0.00000
learned_gain_regressor,combined_stress,7,6,0.83333,3.10018,2.51492,0.17675,1.74166,0.01744,0.56795,0.05812,6.66667,0.66290,0.78750,0.00000
learned_gain_regressor,contact_transition,0,6,0.50000,2.33443,0.87744,0.15833,1.43451,0.00000,0.60078,0.01918,5.00000,0.65284,0.82367,0.00000
learned_gain_regressor,contact_transition,1,6,0.33333,2.26202,0.96753,0.14908,1.43456,0.00000,0.61472,0.01927,5.00000,0.64183,0.82264,0.00000
learned_gain_regressor,contact_transition,2,6,0.16667,2.38772,0.95452,0.16139,1.43824,0.00000,0.60960,0.02112,5.00000,0.62670,0.82423,0.00000
learned_gain_regressor,contact_transition,3,6,0.50000,2.23458,0.91916,0.14756,1.39227,0.00000,0.60657,0.01918,5.00000,0.63614,0.82284,0.00000
learned_gain_regressor,contact_transition,4,6,0.33333,2.42805,1.06522,0.16651,1.41822,0.00000,0.60154,0.01147,5.00000,0.64513,0.82132,0.00000
learned_gain_regressor,contact_transition,5,6,0.50000,2.22945,0.74867,0.15188,1.45390,0.00000,0.60779,0.02893,5.00000,0.61779,0.82372,0.00000
learned_gain_regressor,contact_transition,6,6,0.16667,2.32146,1.21710,0.15767,1.36981,0.00000,0.61036,0.02686,6.16667,0.66851,0.82436,0.00000
learned_gain_regressor,contact_transition,7,6,0.50000,2.38281,0.78747,0.15866,1.40837,0.00000,0.60272,0.02299,5.00000,0.66300,0.81618,0.00000
learned_gain_regressor,delayed_mode_switch,0,6,0.16667,2.85516,2.00771,0.17036,2.10482,0.05012,0.59354,0.03275,5.00000,0.66268,0.82716,0.00000
learned_gain_regressor,delayed_mode_switch,1,6,0.33333,3.29139,4.03457,0.19153,2.00527,0.04992,0.59314,0.03840,9.00000,0.68041,0.82476,0.00000
learned_gain_regressor,delayed_mode_switch,2,6,0.33333,2.79941,1.48717,0.17121,2.03341,0.04818,0.60704,0.02695,5.00000,0.63275,0.82627,0.00000
learned_gain_regressor,delayed_mode_switch,3,6,0.33333,3.15756,4.48801,0.19038,1.97068,0.03074,0.59124,0.01726,11.50000,0.66368,0.82799,0.00000
learned_gain_regressor,delayed_mode_switch,4,6,0.16667,2.88637,2.18730,0.17235,2.20609,0.04413,0.59044,0.02504,7.16667,0.65479,0.82874,0.00000
learned_gain_regressor,delayed_mode_switch,5,6,0.33333,2.82536,3.10027,0.16081,1.90533,0.03840,0.58471,0.02504,7.33333,0.64636,0.82205,0.00000
learned_gain_regressor,delayed_mode_switch,6,6,0.33333,3.04503,3.17116,0.18778,2.05269,0.04789,0.59962,0.02682,7.33333,0.69610,0.82879,0.00000
learned_gain_regressor,delayed_mode_switch,7,6,0.33333,2.99753,2.57509,0.17598,2.02527,0.04052,0.59458,0.02707,7.50000,0.67690,0.82765,0.00000
learned_gain_regressor,friction_slip_shift,0,6,0.50000,2.38676,0.98021,0.20050,1.20714,0.00000,0.58896,0.00958,5.00000,0.69402,0.82084,0.00000
learned_gain_regressor,friction_slip_shift,1,6,0.33333,2.41538,1.13187,0.20217,1.20865,0.00000,0.60232,0.00383,5.00000,0.69550,0.81612,0.00000
learned_gain_regressor,friction_slip_shift,2,6,0.33333,2.56067,1.19111,0.22256,1.22523,0.00000,0.59779,0.00762,5.50000,0.66999,0.82380,0.00000
learned_gain_regressor,friction_slip_shift,3,6,0.33333,2.24646,1.03347,0.19581,1.21980,0.00000,0.59969,0.00575,5.00000,0.66600,0.82641,0.00000
learned_gain_regressor,friction_slip_shift,4,6,0.66667,2.26989,0.92253,0.18435,1.17894,0.00000,0.59962,0.00575,5.00000,0.64766,0.81396,0.00000
learned_gain_regressor,friction_slip_shift,5,6,0.66667,2.41684,1.17837,0.20256,1.20223,0.00000,0.59655,0.00575,5.16667,0.66297,0.81823,0.00000
learned_gain_regressor,friction_slip_shift,6,6,0.50000,2.09524,0.94657,0.17946,1.16189,0.00000,0.60267,0.01539,5.00000,0.68765,0.82199,0.00000
learned_gain_regressor,friction_slip_shift,7,6,0.83333,2.13113,0.88469,0.17282,1.15845,0.00000,0.59004,0.00192,5.00000,0.68968,0.81688,0.00000
learned_gain_regressor,nominal_surface_tracking,0,6,0.00000,2.28756,0.89486,0.18905,1.14694,0.00000,0.62835,0.00192,5.00000,0.71103,0.85192,0.00000
learned_gain_regressor,nominal_surface_tracking,1,6,0.00000,2.37096,0.85988,0.20130,1.13935,0.00000,0.63673,0.00575,5.00000,0.72119,0.85190,0.00000
learned_gain_regressor,nominal_surface_tracking,2,6,0.00000,2.38464,0.98956,0.19503,1.15752,0.00000,0.63676,0.00381,5.00000,0.67664,0.85091,0.00000
learned_gain_regressor,nominal_surface_tracking,3,6,0.00000,2.43051,1.03766,0.20079,1.18186,0.00000,0.63101,0.00192,5.00000,0.69542,0.85154,0.00000
learned_gain_regressor,nominal_surface_tracking,4,6,0.00000,2.34456,0.92761,0.18973,1.16272,0.00000,0.63097,0.00383,5.00000,0.68142,0.85062,0.00000
learned_gain_regressor,nominal_surface_tracking,5,6,0.00000,2.19199,0.93616,0.18394,1.15357,0.00000,0.63218,0.00575,5.00000,0.67659,0.85060,0.00000
learned_gain_regressor,nominal_surface_tracking,6,6,0.00000,2.12260,0.92417,0.17626,1.15236,0.00000,0.63793,0.00383,5.00000,0.71662,0.84981,0.00000
learned_gain_regressor,nominal_surface_tracking,7,6,0.00000,2.10935,0.92780,0.17600,1.16101,0.00000,0.62643,0.00383,5.00000,0.70747,0.85267,0.00000
learned_gain_regressor,sensor_noise_burst,0,6,0.16667,2.54477,1.19239,0.16228,1.40087,0.00000,0.61568,0.05349,5.00000,0.70163,0.84292,0.00000
learned_gain_regressor,sensor_noise_burst,1,6,0.00000,2.87540,1.40418,0.17401,1.40904,0.00000,0.62143,0.04981,5.00000,0.71369,0.83785,0.00000
learned_gain_regressor,sensor_noise_burst,2,6,0.00000,2.91542,1.04929,0.18431,1.45186,0.00000,0.62028,0.05730,5.00000,0.68902,0.83792,0.00000
learned_gain_regressor,sensor_noise_burst,3,6,0.00000,2.79789,1.10509,0.17585,1.43968,0.00000,0.62524,0.06507,5.00000,0.70234,0.84088,0.00000
learned_gain_regressor,sensor_noise_burst,4,6,0.16667,2.93904,0.99595,0.18204,1.50145,0.00383,0.62025,0.04957,5.00000,0.69796,0.83806,0.00000
learned_gain_regressor,sensor_noise_burst,5,6,0.00000,2.95422,1.19953,0.18157,1.45284,0.00000,0.61953,0.05930,5.00000,0.69496,0.84092,0.00000
learned_gain_regressor,sensor_noise_burst,6,6,0.00000,2.99392,1.32105,0.19164,1.40993,0.00000,0.62333,0.06890,5.33333,0.73650,0.84014,0.00000
learned_gain_regressor,sensor_noise_burst,7,6,0.00000,2.85820,1.21144,0.17405,1.49919,0.00000,0.61877,0.06322,5.00000,0.73141,0.84040,0.00000
learned_gain_regressor,stick_slip_cycle,0,6,0.83333,2.04476,1.10571,0.14578,1.17895,0.00000,0.58812,0.02107,5.00000,0.66106,0.81641,0.00000
learned_gain_regressor,stick_slip_cycle,1,6,0.66667,2.22176,1.10248,0.16143,1.21481,0.00000,0.59770,0.03257,5.00000,0.67164,0.81545,0.00000
learned_gain_regressor,stick_slip_cycle,2,6,0.83333,2.42013,1.05013,0.17085,1.21560,0.00000,0.59158,0.01539,5.00000,0.64670,0.80917,0.00000
learned_gain_regressor,stick_slip_cycle,3,6,0.83333,2.21816,1.11867,0.16469,1.19841,0.00000,0.58928,0.00768,5.00000,0.65136,0.80798,0.00000
learned_gain_regressor,stick_slip_cycle,4,6,0.83333,2.11733,1.05594,0.14827,1.17330,0.00000,0.58930,0.02497,5.00000,0.64760,0.82079,0.00000
learned_gain_regressor,stick_slip_cycle,5,6,0.83333,2.18430,0.92582,0.16361,1.22919,0.00000,0.58928,0.01920,5.00000,0.63263,0.81297,0.00000
learned_gain_regressor,stick_slip_cycle,6,6,0.83333,2.28918,1.03892,0.16299,1.22603,0.00000,0.59122,0.02303,5.00000,0.68257,0.80867,0.00000
learned_gain_regressor,stick_slip_cycle,7,6,1.00000,2.22634,1.08728,0.15890,1.20846,0.00000,0.58464,0.02308,5.00000,0.67810,0.81390,0.00000
learned_gain_regressor,stiffness_shift,0,6,0.00000,2.95750,0.72781,0.25175,1.86562,0.02682,0.63218,0.00192,5.50000,0.71172,0.84852,0.00000
learned_gain_regressor,stiffness_shift,1,6,0.00000,3.14336,0.78342,0.25299,1.94361,0.04210,0.63487,0.00955,5.00000,0.71695,0.84596,0.00000
learned_gain_regressor,stiffness_shift,2,6,0.00000,2.97794,0.91695,0.25773,1.91545,0.03448,0.63601,0.00575,5.66667,0.67123,0.84571,0.00000
learned_gain_regressor,stiffness_shift,3,6,0.00000,3.14192,0.83657,0.25116,1.92439,0.04380,0.62789,0.00572,6.00000,0.71191,0.84501,0.00000
learned_gain_regressor,stiffness_shift,4,6,0.00000,2.80569,0.83782,0.23164,1.91230,0.04239,0.63780,0.01158,6.66667,0.65820,0.84659,0.00000
learned_gain_regressor,stiffness_shift,5,6,0.00000,3.13761,0.73594,0.26172,1.91491,0.03640,0.62718,0.00381,5.00000,0.70137,0.84628,0.00000
learned_gain_regressor,stiffness_shift,6,6,0.00000,3.10423,0.56857,0.26515,1.93234,0.03448,0.63793,0.00766,5.00000,0.73201,0.84627,0.00000
learned_gain_regressor,stiffness_shift,7,6,0.00000,2.87300,1.15971,0.23873,1.87094,0.03448,0.62957,0.00960,6.83333,0.70786,0.84673,0.00000
learned_gain_regressor,surface_discontinuity,0,6,0.83333,2.37156,1.11475,0.14408,1.29468,0.00000,0.59387,0.02874,5.16667,0.66764,0.82083,0.00000
learned_gain_regressor,surface_discontinuity,1,6,0.66667,2.36113,1.34386,0.14073,1.30188,0.00000,0.59888,0.03070,5.83333,0.66081,0.81822,0.00000
learned_gain_regressor,surface_discontinuity,2,6,0.33333,2.18638,0.86881,0.13484,1.29355,0.00000,0.60505,0.02698,5.00000,0.62669,0.82179,0.00000
learned_gain_regressor,surface_discontinuity,3,6,0.66667,2.40691,0.90114,0.14443,1.31784,0.00000,0.60352,0.03068,5.00000,0.65462,0.82080,0.00000
learned_gain_regressor,surface_discontinuity,4,6,0.50000,2.16814,1.08407,0.13825,1.20740,0.00000,0.60196,0.02878,5.00000,0.62739,0.81951,0.00000
learned_gain_regressor,surface_discontinuity,5,6,0.33333,2.31876,0.99438,0.14443,1.35980,0.00000,0.60004,0.02308,5.00000,0.62078,0.82157,0.00000
learned_gain_regressor,surface_discontinuity,6,6,0.33333,2.43991,1.01109,0.14385,1.33518,0.00000,0.61035,0.02688,5.50000,0.68071,0.82347,0.00000
learned_gain_regressor,surface_discontinuity,7,6,0.83333,2.24906,1.06152,0.13900,1.22195,0.00000,0.59926,0.03853,5.00000,0.65330,0.81822,0.00000
learned_gain_regressor,target_force_jump,0,6,0.16667,2.19100,1.66140,0.13106,1.25444,0.00000,0.61628,0.01551,5.00000,0.62430,0.83236,0.00000
learned_gain_regressor,target_force_jump,1,6,0.16667,2.15071,1.76888,0.12024,1.19029,0.00000,0.62209,0.02326,5.00000,0.63045,0.82803,0.00000
learned_gain_regressor,target_force_jump,2,6,0.00000,2.30003,1.69230,0.13103,1.27192,0.00000,0.62411,0.02711,5.00000,0.59670,0.83097,0.00000
learned_gain_regressor,target_force_jump,3,6,0.16667,2.18916,1.49739,0.13511,1.20930,0.00000,0.62209,0.02132,5.00000,0.61442,0.82989,0.00000
learned_gain_regressor,target_force_jump,4,6,0.16667,2.19936,1.71894,0.12659,1.21536,0.00000,0.62016,0.02132,5.00000,0.60432,0.83412,0.00000
learned_gain_regressor,target_force_jump,5,6,0.00000,2.14141,1.64918,0.12196,1.25510,0.00000,0.62453,0.01557,5.00000,0.59195,0.82891,0.00000
learned_gain_regressor,target_force_jump,6,6,0.00000,2.17269,1.78880,0.12154,1.23436,0.00000,0.62403,0.02907,5.00000,0.64534,0.83226,0.00000
learned_gain_regressor,target_force_jump,7,6,0.00000,2.23527,1.63390,0.12906,1.26396,0.00000,0.62141,0.02526,5.00000,0.63186,0.82876,0.00000
oracle_impedance,actuator_saturation,0,6,0.50000,1.79499,0.94551,0.10256,1.69940,0.00941,0.60340,0.03009,5.00000,0.83840,0.83075,0.00000
oracle_impedance,actuator_saturation,1,6,0.50000,1.73903,0.77687,0.10306,1.57775,0.00375,0.60270,0.02256,5.00000,0.81940,0.82795,0.00000
oracle_impedance,actuator_saturation,2,6,0.66667,1.69940,1.03684,0.09799,1.47245,0.00187,0.59585,0.03569,5.00000,0.80714,0.83334,0.00000
oracle_impedance,actuator_saturation,3,6,0.66667,1.80056,0.86787,0.10526,1.69944,0.00564,0.60036,0.02817,5.00000,0.82134,0.82803,0.00000
oracle_impedance,actuator_saturation,4,6,0.50000,1.71299,0.93814,0.10102,1.53371,0.00187,0.59850,0.02066,5.33333,0.83113,0.83090,0.00000
oracle_impedance,actuator_saturation,5,6,0.50000,1.70990,0.89349,0.09931,1.53162,0.00375,0.60079,0.04141,5.00000,0.81713,0.83089,0.00000
oracle_impedance,actuator_saturation,6,6,0.83333,1.76109,0.81254,0.10188,1.67686,0.01124,0.59176,0.02809,5.00000,0.85351,0.82741,0.00000
oracle_impedance,actuator_saturation,7,6,0.16667,1.75338,0.81183,0.10285,1.53746,0.00375,0.61206,0.03573,5.00000,0.79542,0.82869,0.00000
oracle_impedance,combined_extreme_stress,0,6,1.00000,1.94001,1.47332,0.10583,1.52840,0.00375,0.45025,0.15996,5.00000,0.83477,0.77597,0.00000
oracle_impedance,combined_extreme_stress,1,6,1.00000,1.92953,1.35453,0.10286,1.53023,0.00375,0.45661,0.14275,5.00000,0.87435,0.78543,0.00000
oracle_impedance,combined_extreme_stress,2,6,1.00000,1.85636,1.75218,0.10029,1.42735,0.00000,0.51594,0.16395,5.00000,0.79663,0.78644,0.00000
oracle_impedance,combined_extreme_stress,3,6,0.83333,1.94146,1.72686,0.10895,1.52365,0.00187,0.49830,0.12649,5.00000,0.79548,0.78892,0.00000
oracle_impedance,combined_extreme_stress,4,6,1.00000,1.88873,1.89106,0.09861,1.42214,0.00000,0.50217,0.12262,5.16667,0.82063,0.78770,0.00000
oracle_impedance,combined_extreme_stress,5,6,0.66667,1.93344,1.50221,0.10610,1.45323,0.00000,0.48857,0.17918,5.00000,0.82609,0.78898,0.00000
oracle_impedance,combined_extreme_stress,6,6,1.00000,1.94895,1.75265,0.10255,1.63419,0.00564,0.51311,0.13209,5.00000,0.81885,0.78365,0.00000
oracle_impedance,combined_extreme_stress,7,6,1.00000,1.83761,1.66782,0.09982,1.46684,0.00000,0.47751,0.13898,5.00000,0.79442,0.77835,0.00000
oracle_impedance,combined_stress,0,6,0.66667,1.92383,1.04655,0.11384,1.84505,0.01500,0.54620,0.08846,5.00000,0.83362,0.77787,0.00000
oracle_impedance,combined_stress,1,6,0.83333,1.83745,0.97594,0.11207,1.75888,0.01321,0.50177,0.08112,5.00000,0.80756,0.77637,0.00000
oracle_impedance,combined_stress,2,6,0.83333,1.86695,1.28321,0.11000,1.72594,0.01126,0.51804,0.10176,5.00000,0.79192,0.77943,0.00000
oracle_impedance,combined_stress,3,6,1.00000,1.83337,1.09537,0.11029,1.70924,0.00758,0.55475,0.09608,5.16667,0.76885,0.77624,0.00000
oracle_impedance,combined_stress,4,6,0.83333,1.84739,1.09511,0.10893,1.69460,0.01124,0.47749,0.07706,5.00000,0.81728,0.77278,0.00000
oracle_impedance,combined_stress,5,6,1.00000,1.70968,0.94425,0.10290,1.49806,0.00000,0.52083,0.08901,5.00000,0.75644,0.77455,0.00000
oracle_impedance,combined_stress,6,6,1.00000,1.77503,1.09414,0.10394,1.54008,0.00187,0.51604,0.09253,5.00000,0.79807,0.78266,0.00000
oracle_impedance,combined_stress,7,6,0.83333,1.71446,1.13653,0.09784,1.55400,0.00564,0.48517,0.08468,5.00000,0.77686,0.77088,0.00000
oracle_impedance,contact_transition,0,6,0.33333,1.58437,0.66571,0.10766,1.43739,0.00000,0.59736,0.03024,5.00000,0.77428,0.81877,0.00000
oracle_impedance,contact_transition,1,6,0.33333,1.51653,0.67089,0.10013,1.45315,0.00187,0.59479,0.01709,5.00000,0.74609,0.81919,0.00000
oracle_impedance,contact_transition,2,6,0.50000,1.54155,0.62804,0.10416,1.43744,0.00000,0.58793,0.03973,5.00000,0.75141,0.82136,0.00000
oracle_impedance,contact_transition,3,6,0.50000,1.55855,0.67135,0.10291,1.40575,0.00000,0.59470,0.03030,5.00000,0.73499,0.81864,0.00000
oracle_impedance,contact_transition,4,6,0.50000,1.50906,0.56414,0.10305,1.40783,0.00000,0.59174,0.02079,5.00000,0.76995,0.81779,0.00000
oracle_impedance,contact_transition,5,6,0.66667,1.55133,0.68619,0.10557,1.44043,0.00000,0.59470,0.03599,5.00000,0.74215,0.81987,0.00000
oracle_impedance,contact_transition,6,6,0.66667,1.49269,0.66075,0.10118,1.35052,0.00000,0.59091,0.03220,5.00000,0.74894,0.82121,0.00000
oracle_impedance,contact_transition,7,6,0.33333,1.58825,0.71797,0.10546,1.47282,0.00000,0.60304,0.02645,5.00000,0.73301,0.81022,0.00000
oracle_impedance,delayed_mode_switch,0,6,0.50000,1.91771,1.38767,0.11451,2.12500,0.03024,0.57278,0.04156,5.00000,0.80892,0.81895,0.00000
oracle_impedance,delayed_mode_switch,1,6,0.50000,1.97945,2.06023,0.11539,1.99743,0.02073,0.56035,0.04899,5.83333,0.83570,0.81916,0.00000
oracle_impedance,delayed_mode_switch,2,6,0.66667,1.86452,1.23384,0.11414,1.99519,0.02835,0.56906,0.03401,5.00000,0.77919,0.81883,0.00000
oracle_impedance,delayed_mode_switch,3,6,0.66667,1.76907,1.95817,0.10673,1.91094,0.01500,0.56101,0.02815,5.83333,0.82980,0.82351,0.00000
oracle_impedance,delayed_mode_switch,4,6,0.33333,1.76343,1.06768,0.10529,2.15952,0.02439,0.55350,0.02811,5.33333,0.84118,0.82264,0.00000
oracle_impedance,delayed_mode_switch,5,6,0.66667,1.85059,1.84516,0.10521,1.79821,0.02077,0.55384,0.06424,6.16667,0.79736,0.81256,0.00000
oracle_impedance,delayed_mode_switch,6,6,0.66667,1.82552,1.65074,0.11218,2.00392,0.02451,0.56035,0.03590,5.83333,0.83991,0.82362,0.00000
oracle_impedance,delayed_mode_switch,7,6,0.50000,1.72745,1.07335,0.10147,1.98796,0.01694,0.57539,0.02824,5.00000,0.78020,0.81892,0.00000
oracle_impedance,friction_slip_shift,0,6,1.00000,1.42232,0.51497,0.11940,1.16757,0.00000,0.58755,0.01696,5.00000,0.80432,0.80970,0.00000
oracle_impedance,friction_slip_shift,1,6,0.50000,1.44638,0.50501,0.12169,1.20069,0.00000,0.59131,0.00749,5.00000,0.81917,0.80880,0.00000
oracle_impedance,friction_slip_shift,2,6,1.00000,1.41958,0.57197,0.12336,1.20410,0.00000,0.57629,0.01881,5.00000,0.79905,0.81397,0.00000
oracle_impedance,friction_slip_shift,3,6,0.66667,1.41873,0.49616,0.12291,1.19402,0.00000,0.58791,0.01509,5.00000,0.77919,0.81688,0.00000
oracle_impedance,friction_slip_shift,4,6,0.50000,1.36554,0.39040,0.11101,1.14850,0.00000,0.59431,0.00943,5.00000,0.77016,0.80391,0.00000
oracle_impedance,friction_slip_shift,5,6,0.66667,1.40969,0.51522,0.11787,1.16152,0.00000,0.58944,0.01504,5.00000,0.80045,0.80794,0.00000
oracle_impedance,friction_slip_shift,6,6,1.00000,1.33508,0.43347,0.11414,1.12798,0.00000,0.58519,0.01134,5.00000,0.76628,0.81165,0.00000
oracle_impedance,friction_slip_shift,7,6,0.33333,1.39119,0.41512,0.11284,1.12460,0.00000,0.59849,0.01511,5.00000,0.73814,0.80501,0.00000
oracle_impedance,nominal_surface_tracking,0,6,0.00000,1.32160,0.40254,0.10928,1.10460,0.00000,0.62951,0.00564,5.00000,0.81302,0.85467,0.00000
oracle_impedance,nominal_surface_tracking,1,6,0.16667,1.34239,0.39554,0.11390,1.12668,0.00000,0.61889,0.00568,5.00000,0.81297,0.85560,0.00000
oracle_impedance,nominal_surface_tracking,2,6,0.16667,1.30486,0.36829,0.10661,1.12199,0.00000,0.61208,0.00000,5.00000,0.80483,0.85546,0.00000
oracle_impedance,nominal_surface_tracking,3,6,0.00000,1.32779,0.38079,0.11018,1.14562,0.00000,0.61960,0.00187,5.00000,0.80954,0.85574,0.00000
oracle_impedance,nominal_surface_tracking,4,6,0.00000,1.28202,0.36240,0.10379,1.12840,0.00000,0.62149,0.00187,5.00000,0.80720,0.85369,0.00000
oracle_impedance,nominal_surface_tracking,5,6,0.16667,1.34515,0.41473,0.11289,1.12133,0.00000,0.62457,0.00379,5.00000,0.79490,0.85368,0.00000
oracle_impedance,nominal_surface_tracking,6,6,0.00000,1.33116,0.37271,0.11049,1.10180,0.00000,0.61932,0.00000,5.00000,0.79278,0.85409,0.00000
oracle_impedance,nominal_surface_tracking,7,6,0.00000,1.26664,0.36923,0.10556,1.11563,0.00000,0.63281,0.00000,5.00000,0.78445,0.85494,0.00000
oracle_impedance,sensor_noise_burst,0,6,0.00000,1.63224,0.67643,0.10400,1.32986,0.00000,0.61887,0.06037,5.00000,0.80516,0.84352,0.00000
oracle_impedance,sensor_noise_burst,1,6,0.66667,1.71126,0.67706,0.10361,1.41127,0.00000,0.60342,0.06392,5.00000,0.83869,0.83920,0.00000
oracle_impedance,sensor_noise_burst,2,6,0.50000,1.68489,0.66401,0.10661,1.35091,0.00000,0.60223,0.07886,5.00000,0.81831,0.83913,0.00000
oracle_impedance,sensor_noise_burst,3,6,0.33333,1.69957,0.71313,0.10684,1.45374,0.00000,0.60910,0.06957,5.00000,0.81049,0.84190,0.00000
oracle_impedance,sensor_noise_burst,4,6,0.33333,1.69730,0.63365,0.10482,1.39430,0.00375,0.60787,0.04882,5.00000,0.83829,0.83918,0.00000
oracle_impedance,sensor_noise_burst,5,6,0.50000,1.70722,0.74113,0.10488,1.41983,0.00000,0.60526,0.06771,5.00000,0.82950,0.84266,0.00000
oracle_impedance,sensor_noise_burst,6,6,0.50000,1.66836,0.61624,0.10636,1.38652,0.00000,0.60149,0.06199,5.00000,0.83466,0.84157,0.00000
oracle_impedance,sensor_noise_burst,7,6,0.00000,1.72261,0.66581,0.10478,1.48109,0.00187,0.61540,0.06380,5.00000,0.81060,0.84114,0.00000
