method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
risk_averse_impedance,combined_stress,4,2000,0.50,0,0.86458,3.38894,1.87182,0.21392,1.14261,0.02254,0.00000,0.00000,0.03614,3,5,0.36999,-0.05445,0.57924,791.29709,0.32013,0,0:x-0.113:y-0.436:f1.32:tf11.12:p0.0000:tok-1;15:x0.010:y-0.435:f5.40:tf11.12:p0.0105:tok-1;30:x0.021:y-0.397:f8.92:tf11.12:p0.0208:tok-1;45:x0.023:y-0.319:f11.11:tf11.12:p0.0225:tok-1;60:x0.024:y-0.212:f11.96:tf11.12:p0.0146:tok-1;75:x0.027:y-0.094:f13.36:tf15.84:p0.0178:tok-1;90:x0.026:y0.026:f13.76:tf15.84:p0.0174:tok-1;95:x0.026:y0.061:f14.06:tf15.84:p0.0174:tok-1
conformal_safety_gain,combined_stress,4,2000,0.50,1,0.89583,2.55617,0.93746,0.16136,1.39578,0.02728,0.00000,0.58140,0.09302,8,5,0.54327,-0.12081,0.80032,788.72918,0.32025,0,0:x-0.104:y-0.434:f0.00:tf11.12:p0.0000:tok-1;15:x0.016:y-0.427:f7.17:tf11.12:p0.0156:tok-1;30:x0.025:y-0.354:f9.55:tf11.12:p0.0250:tok-1;45:x0.026:y-0.226:f8.69:tf11.12:p0.0260:tok-1;60:x0.027:y-0.074:f14.53:tf11.12:p0.0177:tok-1;75:x0.028:y0.076:f14.47:tf15.84:p0.0192:tok-1;90:x0.028:y0.215:f14.15:tf15.84:p0.0185:tok-1;95:x0.027:y0.252:f14.20:tf15.84:p0.0185:tok-1
impedance_token_policy_v4,combined_stress,4,2000,0.50,0,0.90625,2.27908,1.12337,0.14387,1.13336,0.02572,0.00000,0.45977,0.09195,8,5,0.74092,-0.07821,0.72557,801.09039,0.32018,60,0:x-0.112:y-0.433:f0.00:tf11.12:p0.0000:tok1;15:x0.019:y-0.427:f7.75:tf11.12:p0.0193:tok5;30:x0.023:y-0.363:f8.80:tf11.12:p0.0231:tok2;45:x0.024:y-0.248:f9.77:tf11.12:p0.0241:tok6;60:x0.024:y-0.117:f12.31:tf11.12:p0.0154:tok4;75:x0.028:y0.015:f14.20:tf15.84:p0.0186:tok4;90:x0.028:y0.144:f15.17:tf15.84:p0.0191:tok4;95:x0.029:y0.186:f16.17:tf15.84:p0.0198:tok7
impedance_token_policy_v5,combined_stress,4,2000,0.50,0,0.90625,2.75655,2.03898,0.17401,1.08120,0.02286,0.00000,0.24138,0.03448,3,5,0.67806,-0.09814,0.68946,775.94731,0.32022,47,0:x-0.111:y-0.424:f0.09:tf11.12:p0.0000:tok1;15:x0.020:y-0.419:f9.53:tf11.12:p0.0197:tok6;30:x0.022:y-0.360:f8.81:tf11.12:p0.0220:tok6;45:x0.023:y-0.264:f10.55:tf11.12:p0.0229:tok4;60:x0.023:y-0.142:f12.02:tf11.12:p0.0143:tok4;75:x0.027:y-0.008:f13.32:tf15.84:p0.0179:tok6;90:x0.026:y0.120:f13.65:tf15.84:p0.0174:tok4;95:x0.026:y0.156:f12.12:tf15.84:p0.0173:tok5
oracle_impedance,combined_stress,4,2000,0.50,1,0.91667,1.84582,0.83297,0.11652,1.43606,0.02781,0.00000,0.56818,0.12500,11,5,0.77904,-0.15114,0.81764,785.87341,0.32005,0,0:x-0.115:y-0.418:f0.05:tf11.12:p0.0000:tok-1;15:x0.027:y-0.408:f10.38:tf11.12:p0.0268:tok-1;30:x0.028:y-0.331:f11.96:tf11.12:p0.0278:tok-1;45:x0.027:y-0.197:f9.91:tf11.12:p0.0272:tok-1;60:x0.025:y-0.044:f12.98:tf11.12:p0.0159:tok-1;75:x0.029:y0.101:f15.41:tf15.84:p0.0201:tok-1;90:x0.030:y0.233:f16.36:tf15.84:p0.0205:tok-1;95:x0.029:y0.267:f15.87:tf15.84:p0.0204:tok-1
gain_scheduled_impedance,combined_stress,4,2001,0.50,1,0.90625,2.02249,0.83241,0.12050,1.48518,0.02774,0.00000,0.58621,0.08046,7,5,0.79271,-0.13119,0.82157,808.60591,0.41504,0,0:x-0.127:y-0.431:f0.00:tf11.78:p0.0000:tok-1;15:x0.024:y-0.423:f12.18:tf11.78:p0.0240:tok-1;30:x0.027:y-0.346:f11.61:tf11.78:p0.0270:tok-1;45:x0.028:y-0.214:f11.37:tf11.78:p0.0276:tok-1;60:x0.025:y-0.062:f10.76:tf11.78:p0.0156:tok-1;75:x0.030:y0.092:f16.04:tf16.78:p0.0210:tok-1;90:x0.030:y0.234:f18.17:tf16.78:p0.0209:tok-1;95:x0.030:y0.270:f16.68:tf16.78:p0.0207:tok-1
adaptive_impedance_control,combined_stress,4,2001,0.50,1,0.92708,1.94527,0.76429,0.11590,1.61159,0.02939,0.00000,0.53933,0.10112,9,5,0.94852,-0.18765,0.79963,801.67736,0.41497,0,0:x-0.119:y-0.424:f0.23:tf11.78:p0.0000:tok-1;15:x0.029:y-0.413:f11.89:tf11.78:p0.0286:tok-1;30:x0.029:y-0.343:f13.16:tf11.78:p0.0286:tok-1;45:x0.029:y-0.219:f13.45:tf11.78:p0.0291:tok-1;60:x0.026:y-0.073:f13.79:tf11.78:p0.0168:tok-1;75:x0.031:y0.076:f18.15:tf16.78:p0.0216:tok-1;90:x0.030:y0.215:f17.04:tf16.78:p0.0214:tok-1;95:x0.030:y0.251:f17.47:tf16.78:p0.0212:tok-1
robust_mpc_impedance,combined_stress,4,2001,0.50,0,0.85417,3.53086,1.53571,0.21037,1.50632,0.02541,0.00000,0.31707,0.02439,2,5,0.36406,-0.03464,0.65069,805.55156,0.41504,0,0:x-0.118:y-0.434:f0.00:tf11.78:p0.0000:tok-1;15:x0.007:y-0.434:f5.93:tf11.78:p0.0070:tok-1;30:x0.022:y-0.393:f9.88:tf11.78:p0.0223:tok-1;45:x0.025:y-0.301:f8.93:tf11.78:p0.0249:tok-1;60:x0.024:y-0.182:f13.86:tf11.78:p0.0153:tok-1;75:x0.028:y-0.050:f16.30:tf16.78:p0.0193:tok-1;90:x0.028:y0.084:f15.09:tf16.78:p0.0191:tok-1;95:x0.028:y0.122:f15.65:tf16.78:p0.0193:tok-1
learned_gain_regressor,combined_stress,4,2001,0.50,1,0.89583,2.94908,2.54711,0.17571,1.30870,0.02793,0.00000,0.58140,0.04651,4,5,0.54033,-0.13774,0.80084,793.53425,0.41516,0,0:x-0.106:y-0.423:f1.36:tf11.78:p0.0000:tok-1;15:x0.021:y-0.417:f10.19:tf11.78:p0.0210:tok-1;30:x0.024:y-0.340:f9.38:tf11.78:p0.0239:tok-1;45:x0.028:y-0.207:f10.98:tf11.78:p0.0277:tok-1;60:x0.024:y-0.057:f12.17:tf11.78:p0.0148:tok-1;75:x0.028:y0.087:f14.76:tf16.78:p0.0185:tok-1;90:x0.026:y0.219:f14.64:tf16.78:p0.0175:tok-1;95:x0.027:y0.253:f13.52:tf16.78:p0.0176:tok-1
random_forest_gain_regressor,combined_stress,4,2001,0.50,1,0.89583,2.74459,0.63266,0.16353,1.57507,0.02672,0.00000,0.55814,0.06977,6,5,0.63190,-0.17453,0.76795,800.89536,0.41504,0,0:x-0.121:y-0.433:f0.05:tf11.78:p0.0000:tok-1;15:x0.017:y-0.428:f8.70:tf11.78:p0.0168:tok-1;30:x0.025:y-0.366:f11.07:tf11.78:p0.0254:tok-1;45:x0.027:y-0.249:f12.31:tf11.78:p0.0266:tok-1;60:x0.026:y-0.108:f15.15:tf11.78:p0.0173:tok-1;75:x0.030:y0.039:f17.32:tf16.78:p0.0209:tok-1;90:x0.030:y0.184:f17.29:tf16.78:p0.0209:tok-1;95:x0.030:y0.223:f17.40:tf16.78:p0.0210:tok-1
hist_gradient_gain_regressor,combined_stress,4,2001,0.50,1,0.89583,2.69757,0.64276,0.16073,1.52044,0.02696,0.00000,0.55814,0.06977,6,5,0.64932,-0.18864,0.78171,804.96722,0.41493,0,0:x-0.122:y-0.431:f0.00:tf11.78:p0.0000:tok-1;15:x0.018:y-0.424:f8.43:tf11.78:p0.0176:tok-1;30:x0.025:y-0.348:f11.12:tf11.78:p0.0253:tok-1;45:x0.027:y-0.222:f11.33:tf11.78:p0.0266:tok-1;60:x0.027:y-0.078:f13.90:tf11.78:p0.0178:tok-1;75:x0.030:y0.066:f17.29:tf16.78:p0.0212:tok-1;90:x0.030:y0.200:f17.16:tf16.78:p0.0212:tok-1;95:x0.030:y0.236:f17.72:tf16.78:p0.0214:tok-1
ensemble_uncertainty_gain,combined_stress,4,2001,0.50,1,0.89583,2.80604,1.03667,0.16719,1.47182,0.02769,0.00000,0.58140,0.03488,3,5,0.61290,-0.16708,0.77928,808.50027,0.41506,0,0:x-0.119:y-0.438:f0.38:tf11.78:p0.0000:tok-1;15:x0.017:y-0.433:f9.34:tf11.78:p0.0173:tok-1;30:x0.025:y-0.360:f10.27:tf11.78:p0.0249:tok-1;45:x0.027:y-0.232:f12.47:tf11.78:p0.0275:tok-1;60:x0.026:y-0.086:f14.18:tf11.78:p0.0171:tok-1;75:x0.029:y0.059:f14.88:tf16.78:p0.0199:tok-1;90:x0.029:y0.197:f15.47:tf16.78:p0.0198:tok-1;95:x0.029:y0.233:f17.21:tf16.78:p0.0198:tok-1
risk_averse_impedance,combined_stress,4,2001,0.50,0,0.87500,3.67156,2.40134,0.21876,1.20266,0.02350,0.00000,0.00000,0.04762,4,5,0.34994,-0.05604,0.54915,806.27082,0.41488,0,0:x-0.108:y-0.437:f0.83:tf11.78:p0.0000:tok-1;15:x0.012:y-0.437:f6.52:tf11.78:p0.0120:tok-1;30:x0.021:y-0.399:f7.46:tf11.78:p0.0215:tok-1;45:x0.023:y-0.322:f8.87:tf11.78:p0.0232:tok-1;60:x0.023:y-0.222:f11.01:tf11.78:p0.0144:tok-1;75:x0.028:y-0.112:f14.76:tf16.78:p0.0185:tok-1;90:x0.027:y0.002:f14.11:tf16.78:p0.0180:tok-1;95:x0.027:y0.036:f14.44:tf16.78:p0.0180:tok-1
conformal_safety_gain,combined_stress,4,2001,0.50,1,0.89583,2.96427,1.56281,0.17662,1.52893,0.02746,0.00000,0.56977,0.05814,5,5,0.61896,-0.16988,0.77607,798.60578,0.41511,0,0:x-0.116:y-0.426:f0.09:tf11.78:p0.0000:tok-1;15:x0.015:y-0.421:f7.53:tf11.78:p0.0154:tok-1;30:x0.025:y-0.353:f10.11:tf11.78:p0.0249:tok-1;45:x0.027:y-0.229:f11.71:tf11.78:p0.0272:tok-1;60:x0.025:y-0.086:f12.63:tf11.78:p0.0158:tok-1;75:x0.028:y0.057:f15.95:tf16.78:p0.0194:tok-1;90:x0.028:y0.194:f16.08:tf16.78:p0.0192:tok-1;95:x0.029:y0.231:f16.11:tf16.78:p0.0196:tok-1
impedance_token_policy_v4,combined_stress,4,2001,0.50,0,0.90625,2.29921,1.44901,0.13699,1.38261,0.02712,0.00000,0.34483,0.03448,3,5,0.77736,-0.07940,0.72047,809.84001,0.41502,69,0:x-0.108:y-0.430:f0.01:tf11.78:p0.0000:tok1;15:x0.022:y-0.423:f11.23:tf11.78:p0.0224:tok4;30:x0.026:y-0.356:f11.10:tf11.78:p0.0257:tok7;45:x0.025:y-0.250:f11.71:tf11.78:p0.0245:tok7;60:x0.024:y-0.120:f13.10:tf11.78:p0.0154:tok4;75:x0.028:y0.011:f15.55:tf16.78:p0.0189:tok2;90:x0.029:y0.139:f16.95:tf16.78:p0.0203:tok7;95:x0.030:y0.181:f16.83:tf16.78:p0.0213:tok7
impedance_token_policy_v5,combined_stress,4,2001,0.50,0,0.90625,2.91477,2.43733,0.17367,1.14214,0.02416,0.00000,0.00000,0.06897,6,6,0.74127,-0.11820,0.64986,808.38765,0.41501,46,0:x-0.121:y-0.430:f0.22:tf11.78:p0.0000:tok1;15:x0.020:y-0.424:f9.06:tf11.78:p0.0205:tok2;30:x0.023:y-0.367:f9.85:tf11.78:p0.0232:tok6;45:x0.023:y-0.268:f10.75:tf11.78:p0.0233:tok4;60:x0.024:y-0.150:f8.85:tf11.78:p0.0147:tok6;75:x0.027:y-0.035:f14.78:tf16.78:p0.0180:tok4;90:x0.027:y0.086:f14.16:tf16.78:p0.0177:tok6;95:x0.027:y0.122:f14.64:tf16.78:p0.0184:tok4
oracle_impedance,combined_stress,4,2001,0.50,1,0.91667,1.78007,0.82716,0.10606,1.62572,0.02910,0.00000,0.57955,0.06818,6,5,0.75336,-0.14431,0.78125,788.66652,0.41492,0,0:x-0.112:y-0.444:f1.45:tf11.78:p0.0000:tok-1;15:x0.028:y-0.432:f11.24:tf11.78:p0.0278:tok-1;30:x0.029:y-0.347:f12.77:tf11.78:p0.0289:tok-1;45:x0.029:y-0.209:f11.38:tf11.78:p0.0286:tok-1;60:x0.024:y-0.065:f12.64:tf11.78:p0.0154:tok-1;75:x0.030:y0.071:f17.25:tf16.78:p0.0210:tok-1;90:x0.030:y0.201:f17.05:tf16.78:p0.0214:tok-1;95:x0.030:y0.236:f15.53:tf16.78:p0.0214:tok-1
gain_scheduled_impedance,combined_stress,4,2002,0.50,1,0.90625,2.20803,0.64800,0.15244,1.45190,0.03350,0.00000,0.58621,0.09195,8,5,0.60808,-0.05984,0.83966,575.12417,0.38486,0,0:x-0.106:y-0.423:f0.50:tf10.16:p0.0000:tok-1;15:x0.023:y-0.415:f7.62:tf10.16:p0.0234:tok-1;30:x0.030:y-0.340:f8.23:tf10.16:p0.0297:tok-1;45:x0.032:y-0.210:f9.02:tf10.16:p0.0320:tok-1;60:x0.034:y-0.053:f10.59:tf10.16:p0.0335:tok-1;75:x0.030:y0.108:f13.24:tf14.48:p0.0212:tok-1;90:x0.034:y0.251:f14.94:tf14.48:p0.0252:tok-1;95:x0.034:y0.286:f15.08:tf14.48:p0.0252:tok-1
adaptive_impedance_control,combined_stress,4,2002,0.50,1,0.91667,1.87576,0.75909,0.12950,1.69023,0.03574,0.00000,0.55682,0.05682,5,5,0.90859,-0.16103,0.82035,570.11258,0.38478,0,0:x-0.122:y-0.425:f0.24:tf10.16:p0.0000:tok-1;15:x0.028:y-0.416:f7.73:tf10.16:p0.0279:tok-1;30:x0.032:y-0.344:f9.93:tf10.16:p0.0316:tok-1;45:x0.035:y-0.218:f13.09:tf10.16:p0.0352:tok-1;60:x0.035:y-0.065:f11.03:tf10.16:p0.0354:tok-1;75:x0.031:y0.093:f14.48:tf14.48:p0.0223:tok-1;90:x0.035:y0.234:f14.21:tf14.48:p0.0258:tok-1;95:x0.035:y0.269:f13.94:tf14.48:p0.0258:tok-1
robust_mpc_impedance,combined_stress,4,2002,0.50,0,0.84375,3.44277,1.16607,0.23768,1.33832,0.03055,0.00000,0.40741,0.08642,7,5,0.35265,-0.02453,0.66241,588.81934,0.38490,0,0:x-0.117:y-0.441:f0.17:tf10.16:p0.0000:tok-1;15:x0.003:y-0.441:f3.90:tf10.16:p0.0033:tok-1;30:x0.022:y-0.401:f8.13:tf10.16:p0.0219:tok-1;45:x0.027:y-0.305:f7.95:tf10.16:p0.0274:tok-1;60:x0.031:y-0.180:f7.92:tf10.16:p0.0306:tok-1;75:x0.030:y-0.042:f12.44:tf14.48:p0.0206:tok-1;90:x0.032:y0.094:f12.50:tf14.48:p0.0231:tok-1;95:x0.032:y0.132:f14.55:tf14.48:p0.0228:tok-1
learned_gain_regressor,combined_stress,4,2002,0.50,0,0.89583,2.86939,1.09568,0.19810,1.70170,0.03613,0.01163,0.60465,0.05814,5,5,0.60360,-0.12934,0.81463,583.06422,0.38466,0,0:x-0.109:y-0.434:f0.22:tf10.16:p0.0000:tok-1;15:x0.017:y-0.427:f6.15:tf10.16:p0.0171:tok-1;30:x0.028:y-0.345:f8.60:tf10.16:p0.0276:tok-1;45:x0.033:y-0.207:f11.09:tf10.16:p0.0327:tok-1;60:x0.036:y-0.052:f11.14:tf10.16:p0.0361:tok-1;75:x0.031:y0.099:f13.68:tf14.48:p0.0221:tok-1;90:x0.036:y0.232:f15.94:tf14.48:p0.0268:tok-1;95:x0.035:y0.265:f15.64:tf14.48:p0.0264:tok-1
random_forest_gain_regressor,combined_stress,4,2002,0.50,1,0.88542,2.83711,0.78175,0.19587,1.50540,0.03369,0.00000,0.56471,0.08235,7,5,0.55270,-0.12976,0.78591,587.44148,0.38481,0,0:x-0.111:y-0.427:f0.56:tf10.16:p0.0000:tok-1;15:x0.014:y-0.423:f4.93:tf10.16:p0.0139:tok-1;30:x0.027:y-0.359:f9.90:tf10.16:p0.0272:tok-1;45:x0.032:y-0.241:f9.72:tf10.16:p0.0315:tok-1;60:x0.033:y-0.095:f8.90:tf10.16:p0.0330:tok-1;75:x0.032:y0.057:f14.30:tf14.48:p0.0234:tok-1;90:x0.034:y0.201:f15.20:tf14.48:p0.0248:tok-1;95:x0.034:y0.239:f14.60:tf14.48:p0.0249:tok-1
hist_gradient_gain_regressor,combined_stress,4,2002,0.50,1,0.87500,2.97531,0.90427,0.20541,1.44938,0.03175,0.00000,0.59524,0.13095,11,5,0.57156,-0.14885,0.80199,589.79388,0.38476,0,0:x-0.114:y-0.426:f0.85:tf10.16:p0.0000:tok-1;15:x0.010:y-0.423:f4.44:tf10.16:p0.0105:tok-1;30:x0.026:y-0.350:f8.35:tf10.16:p0.0263:tok-1;45:x0.030:y-0.221:f10.90:tf10.16:p0.0303:tok-1;60:x0.032:y-0.072:f9.11:tf10.16:p0.0318:tok-1;75:x0.032:y0.080:f13.67:tf14.48:p0.0228:tok-1;90:x0.034:y0.217:f14.95:tf14.48:p0.0254:tok-1;95:x0.034:y0.253:f14.86:tf14.48:p0.0250:tok-1
ensemble_uncertainty_gain,combined_stress,4,2002,0.50,1,0.89583,2.81364,0.70744,0.19425,1.46164,0.03250,0.00000,0.55814,0.06977,6,5,0.54253,-0.12452,0.79988,587.19792,0.38475,0,0:x-0.109:y-0.424:f0.12:tf10.16:p0.0000:tok-1;15:x0.015:y-0.420:f5.59:tf10.16:p0.0150:tok-1;30:x0.026:y-0.350:f7.59:tf10.16:p0.0259:tok-1;45:x0.031:y-0.224:f9.99:tf10.16:p0.0308:tok-1;60:x0.032:y-0.073:f10.78:tf10.16:p0.0325:tok-1;75:x0.032:y0.079:f13.98:tf14.48:p0.0227:tok-1;90:x0.034:y0.216:f15.73:tf14.48:p0.0255:tok-1;95:x0.034:y0.251:f15.22:tf14.48:p0.0251:tok-1
risk_averse_impedance,combined_stress,4,2002,0.50,0,0.86458,3.54214,2.17796,0.24455,1.25411,0.02751,0.00000,0.00000,0.01205,1,5,0.34413,-0.04931,0.57287,587.66982,0.38477,0,0:x-0.110:y-0.438:f0.00:tf10.16:p0.0000:tok-1;15:x0.009:y-0.438:f3.16:tf10.16:p0.0087:tok-1;30:x0.022:y-0.401:f5.38:tf10.16:p0.0223:tok-1;45:x0.026:y-0.323:f5.76:tf10.16:p0.0265:tok-1;60:x0.028:y-0.216:f7.95:tf10.16:p0.0275:tok-1;75:x0.028:y-0.097:f10.82:tf14.48:p0.0187:tok-1;90:x0.031:y0.022:f13.18:tf14.48:p0.0216:tok-1;95:x0.030:y0.056:f13.02:tf14.48:p0.0212:tok-1
conformal_safety_gain,combined_stress,4,2002,0.50,1,0.88542,2.61901,0.76901,0.18081,1.33168,0.03145,0.00000,0.54118,0.07059,6,5,0.58248,-0.14340,0.79757,568.07047,0.38484,0,0:x-0.115:y-0.408:f0.00:tf10.16:p0.0000:tok-1;15:x0.014:y-0.404:f5.49:tf10.16:p0.0136:tok-1;30:x0.027:y-0.340:f9.12:tf10.16:p0.0269:tok-1;45:x0.029:y-0.220:f8.85:tf10.16:p0.0291:tok-1;60:x0.031:y-0.074:f10.26:tf10.16:p0.0314:tok-1;75:x0.031:y0.077:f12.67:tf14.48:p0.0215:tok-1;90:x0.034:y0.214:f14.23:tf14.48:p0.0249:tok-1;95:x0.034:y0.249:f14.25:tf14.48:p0.0253:tok-1
impedance_token_policy_v4,combined_stress,4,2002,0.50,0,0.89583,2.42346,1.37014,0.16731,1.25439,0.03025,0.00000,0.43023,0.04651,4,5,0.80673,-0.10862,0.72616,590.72500,0.38489,66,0:x-0.121:y-0.423:f0.00:tf10.16:p0.0000:tok1;15:x0.022:y-0.417:f7.41:tf10.16:p0.0221:tok6;30:x0.027:y-0.354:f8.49:tf10.16:p0.0271:tok0;45:x0.030:y-0.243:f10.11:tf10.16:p0.0300:tok4;60:x0.027:y-0.113:f8.54:tf10.16:p0.0272:tok4;75:x0.029:y0.018:f12.90:tf14.48:p0.0203:tok4;90:x0.031:y0.146:f12.52:tf14.48:p0.0224:tok2;95:x0.033:y0.187:f14.02:tf14.48:p0.0238:tok6
impedance_token_policy_v5,combined_stress,4,2002,0.50,0,0.89583,2.70764,2.05041,0.18693,1.24656,0.02812,0.00000,0.34884,0.03488,3,5,0.63119,-0.08012,0.69166,589.72792,0.38490,51,0:x-0.105:y-0.428:f0.39:tf10.16:p0.0000:tok1;15:x0.021:y-0.422:f7.39:tf10.16:p0.0206:tok2;30:x0.026:y-0.360:f7.92:tf10.16:p0.0255:tok6;45:x0.027:y-0.262:f5.95:tf10.16:p0.0271:tok6;60:x0.028:y-0.140:f8.15:tf10.16:p0.0276:tok4;75:x0.028:y-0.007:f12.18:tf14.48:p0.0194:tok4;90:x0.030:y0.124:f12.91:tf14.48:p0.0211:tok4;95:x0.030:y0.158:f11.91:tf14.48:p0.0208:tok2
oracle_impedance,combined_stress,4,2002,0.50,1,0.91667,1.68183,0.90828,0.11611,1.51610,0.03491,0.00000,0.56818,0.06818,6,5,0.83909,-0.14594,0.80631,591.22692,0.38471,0,0:x-0.118:y-0.426:f0.73:tf10.16:p0.0000:tok-1;15:x0.034:y-0.415:f11.52:tf10.16:p0.0340:tok-1;30:x0.034:y-0.336:f10.31:tf10.16:p0.0345:tok-1;45:x0.035:y-0.203:f8.42:tf10.16:p0.0348:tok-1;60:x0.034:y-0.049:f11.08:tf10.16:p0.0343:tok-1;75:x0.029:y0.096:f12.90:tf14.48:p0.0201:tok-1;90:x0.034:y0.224:f14.82:tf14.48:p0.0251:tok-1;95:x0.034:y0.257:f14.21:tf14.48:p0.0250:tok-1
gain_scheduled_impedance,combined_stress,5,2000,0.50,1,0.90625,1.87628,1.15016,0.12475,1.37802,0.01973,0.00000,0.59770,0.09195,8,5,0.63108,-0.07628,0.83010,975.63991,0.39398,0,0:x-0.109:y-0.428:f0.07:tf10.55:p0.0000:tok-1;15:x0.019:y-0.420:f9.99:tf10.55:p0.0188:tok-1;30:x0.020:y-0.344:f11.07:tf10.55:p0.0197:tok-1;45:x0.020:y-0.212:f12.23:tf10.55:p0.0112:tok-1;60:x0.020:y-0.062:f9.41:tf10.55:p0.0114:tok-1;75:x0.021:y0.095:f12.92:tf15.04:p0.0122:tok-1;90:x0.023:y0.241:f14.28:tf15.04:p0.0144:tok-1;95:x0.024:y0.277:f14.41:tf15.04:p0.0146:tok-1
adaptive_impedance_control,combined_stress,5,2000,0.50,1,0.92708,1.82880,0.87712,0.12159,1.46847,0.02320,0.00000,0.56180,0.04494,4,5,0.82558,-0.14412,0.80939,972.74867,0.39391,0,0:x-0.110:y-0.428:f0.00:tf10.55:p0.0000:tok-1;15:x0.022:y-0.417:f10.87:tf10.55:p0.0217:tok-1;30:x0.020:y-0.345:f12.27:tf10.55:p0.0202:tok-1;45:x0.021:y-0.219:f14.11:tf10.55:p0.0122:tok-1;60:x0.020:y-0.074:f11.27:tf10.55:p0.0115:tok-1;75:x0.022:y0.079:f13.65:tf15.04:p0.0125:tok-1;90:x0.024:y0.223:f16.24:tf15.04:p0.0153:tok-1;95:x0.024:y0.259:f15.77:tf15.04:p0.0151:tok-1
robust_mpc_impedance,combined_stress,5,2000,0.50,0,0.84375,2.79137,1.52071,0.18559,1.28618,0.01814,0.00000,0.34568,0.07407,6,5,0.34092,-0.02019,0.66008,976.82516,0.39397,0,0:x-0.111:y-0.429:f0.00:tf10.55:p0.0000:tok-1;15:x0.005:y-0.429:f4.47:tf10.55:p0.0053:tok-1;30:x0.018:y-0.389:f10.07:tf10.55:p0.0176:tok-1;45:x0.019:y-0.298:f11.22:tf10.55:p0.0103:tok-1;60:x0.020:y-0.181:f13.58:tf10.55:p0.0107:tok-1;75:x0.020:y-0.046:f11.72:tf15.04:p0.0112:tok-1;90:x0.023:y0.092:f13.73:tf15.04:p0.0137:tok-1;95:x0.023:y0.130:f14.44:tf15.04:p0.0138:tok-1
learned_gain_regressor,combined_stress,5,2000,0.50,1,0.89583,2.29919,1.32087,0.15286,1.49978,0.01845,0.00000,0.58140,0.13953,12,5,0.60110,-0.16526,0.80817,975.82886,0.39398,0,0:x-0.120:y-0.417:f1.19:tf10.55:p0.0000:tok-1;15:x0.017:y-0.412:f10.10:tf10.55:p0.0170:tok-1;30:x0.017:y-0.339:f9.70:tf10.55:p0.0172:tok-1;45:x0.020:y-0.205:f12.60:tf10.55:p0.0113:tok-1;60:x0.019:y-0.057:f8.95:tf10.55:p0.0096:tok-1;75:x0.020:y0.090:f12.17:tf15.04:p0.0114:tok-1;90:x0.023:y0.225:f14.70:tf15.04:p0.0140:tok-1;95:x0.023:y0.259:f13.86:tf15.04:p0.0140:tok-1
random_forest_gain_regressor,combined_stress,5,2000,0.50,1,0.88542,2.44212,1.15794,0.16237,1.60236,0.01938,0.00000,0.54118,0.07059,6,5,0.59543,-0.14826,0.77628,977.13500,0.39388,0,0:x-0.115:y-0.428:f0.00:tf10.55:p0.0000:tok-1;15:x0.014:y-0.424:f9.12:tf10.55:p0.0140:tok-1;30:x0.019:y-0.361:f10.90:tf10.55:p0.0192:tok-1;45:x0.021:y-0.245:f12.06:tf10.55:p0.0119:tok-1;60:x0.020:y-0.106:f13.75:tf10.55:p0.0115:tok-1;75:x0.022:y0.048:f14.36:tf15.04:p0.0126:tok-1;90:x0.025:y0.193:f16.71:tf15.04:p0.0156:tok-1;95:x0.024:y0.231:f16.56:tf15.04:p0.0155:tok-1
hist_gradient_gain_regressor,combined_stress,5,2000,0.50,1,0.89583,2.45321,1.74852,0.16310,1.43793,0.01974,0.00000,0.56977,0.02326,2,5,0.56853,-0.14389,0.78825,977.10342,0.39374,0,0:x-0.111:y-0.430:f0.00:tf10.55:p0.0000:tok-1;15:x0.015:y-0.423:f9.92:tf10.55:p0.0152:tok-1;30:x0.019:y-0.347:f9.26:tf10.55:p0.0192:tok-1;45:x0.021:y-0.220:f13.82:tf10.55:p0.0122:tok-1;60:x0.021:y-0.079:f11.45:tf10.55:p0.0119:tok-1;75:x0.022:y0.068:f16.02:tf15.04:p0.0134:tok-1;90:x0.025:y0.205:f16.90:tf15.04:p0.0164:tok-1;95:x0.025:y0.241:f17.02:tf15.04:p0.0161:tok-1
ensemble_uncertainty_gain,combined_stress,5,2000,0.50,1,0.89583,2.22427,1.23883,0.14788,1.45304,0.01916,0.00000,0.58140,0.09302,8,5,0.54756,-0.13209,0.78930,974.56208,0.39401,0,0:x-0.111:y-0.430:f0.11:tf10.55:p0.0000:tok-1;15:x0.015:y-0.425:f8.70:tf10.55:p0.0149:tok-1;30:x0.018:y-0.354:f8.96:tf10.55:p0.0184:tok-1;45:x0.021:y-0.228:f13.42:tf10.55:p0.0117:tok-1;60:x0.020:y-0.084:f11.51:tf10.55:p0.0114:tok-1;75:x0.021:y0.066:f12.99:tf15.04:p0.0117:tok-1;90:x0.023:y0.206:f14.54:tf15.04:p0.0139:tok-1;95:x0.023:y0.242:f14.60:tf15.04:p0.0139:tok-1
